timestamp;buyer;seller;symbol;currency;price;quantity
207500;;;INTARIAN_PEPPER_ROOT;XIRECS;10550.0;3
208900;;;ASH_COATED_OSMIUM;XIRECS;9992.0;10
210200;;;ASH_COATED_OSMIUM;XIRECS;9993.0;4
211400;;;INTARIAN_PEPPER_ROOT;XIRECS;10524.0;7
212100;;;INTARIAN_PEPPER_ROOT;XIRECS;10530.0;4
212900;;;ASH_COATED_OSMIUM;XIRECS;9993.0;6
215000;;;INTARIAN_PEPPER_ROOT;XIRECS;10522.0;7
217000;;;INTARIAN_PEPPER_ROOT;XIRECS;10514.0;5
217500;;;INTARIAN_PEPPER_ROOT;XIRECS;10513.0;6
220600;;;INTARIAN_PEPPER_ROOT;XIRECS;10488.0;4
220800;;;INTARIAN_PEPPER_ROOT;XIRECS;10495.0;6
223100;;;ASH_COATED_OSMIUM;XIRECS;10010.0;2
224300;;;INTARIAN_PEPPER_ROOT;XIRECS;10483.0;3
224900;;;ASH_COATED_OSMIUM;XIRECS;10008.0;7
225000;;;ASH_COATED_OSMIUM;XIRECS;10008.0;5
225000;;;INTARIAN_PEPPER_ROOT;XIRECS;10466.0;7
226200;;;ASH_COATED_OSMIUM;XIRECS;9991.0;6
227800;;;ASH_COATED_OSMIUM;XIRECS;9990.0;5
228000;;;ASH_COATED_OSMIUM;XIRECS;9990.0;5
229400;;;ASH_COATED_OSMIUM;XIRECS;10007.0;2
229800;;;ASH_COATED_OSMIUM;XIRECS;10007.0;5
234600;;;INTARIAN_PEPPER_ROOT;XIRECS;10436.0;4
235600;;;ASH_COATED_OSMIUM;XIRECS;9986.0;8
236300;;;ASH_COATED_OSMIUM;XIRECS;9989.0;4
236700;;;ASH_COATED_OSMIUM;XIRECS;9988.0;2
236800;;;ASH_COATED_OSMIUM;XIRECS;9988.0;4
237200;;;ASH_COATED_OSMIUM;XIRECS;10004.0;5
237300;;;ASH_COATED_OSMIUM;XIRECS;9987.0;3
237500;;;INTARIAN_PEPPER_ROOT;XIRECS;10422.0;4
239700;;;INTARIAN_PEPPER_ROOT;XIRECS;10411.0;7
241700;;;ASH_COATED_OSMIUM;XIRECS;9988.0;7
242000;;;INTARIAN_PEPPER_ROOT;XIRECS;10399.0;7
243000;;;ASH_COATED_OSMIUM;XIRECS;10005.0;5
243400;;;ASH_COATED_OSMIUM;XIRECS;10008.0;6
243500;;;INTARIAN_PEPPER_ROOT;XIRECS;10388.0;4
243700;;;ASH_COATED_OSMIUM;XIRECS;10005.0;6
246200;;;ASH_COATED_OSMIUM;XIRECS;9985.0;9
247800;;;ASH_COATED_OSMIUM;XIRECS;9987.0;6
248700;;;INTARIAN_PEPPER_ROOT;XIRECS;10350.0;4
251900;;;ASH_COATED_OSMIUM;XIRECS;9989.0;4
252400;;;ASH_COATED_OSMIUM;XIRECS;10004.0;7
258300;;;ASH_COATED_OSMIUM;XIRECS;10008.0;9
258600;;;ASH_COATED_OSMIUM;XIRECS;10008.0;4
259400;;;ASH_COATED_OSMIUM;XIRECS;9990.0;8
260100;;;INTARIAN_PEPPER_ROOT;XIRECS;10299.0;5
260500;;;ASH_COATED_OSMIUM;XIRECS;10005.0;7
260800;;;ASH_COATED_OSMIUM;XIRECS;10005.0;2
261500;;;ASH_COATED_OSMIUM;XIRECS;9990.0;2
264100;;;INTARIAN_PEPPER_ROOT;XIRECS;10258.0;7
265000;;;ASH_COATED_OSMIUM;XIRECS;9993.0;8
265100;;;INTARIAN_PEPPER_ROOT;XIRECS;10258.0;6
267000;;;ASH_COATED_OSMIUM;XIRECS;9989.0;9
267500;;;INTARIAN_PEPPER_ROOT;XIRECS;10237.0;3
269000;;;ASH_COATED_OSMIUM;XIRECS;10005.0;6
269600;;;ASH_COATED_OSMIUM;XIRECS;9989.0;4
270600;;;ASH_COATED_OSMIUM;XIRECS;10005.0;2
270700;;;INTARIAN_PEPPER_ROOT;XIRECS;10236.0;6
272000;;;ASH_COATED_OSMIUM;XIRECS;10008.0;5
273000;;;ASH_COATED_OSMIUM;XIRECS;10005.0;6
274100;;;INTARIAN_PEPPER_ROOT;XIRECS;10203.0;6
274300;;;INTARIAN_PEPPER_ROOT;XIRECS;10210.0;8
275800;;;ASH_COATED_OSMIUM;XIRECS;10006.0;4
281100;;;ASH_COATED_OSMIUM;XIRECS;9990.0;2
282600;;;INTARIAN_PEPPER_ROOT;XIRECS;10157.0;6
282700;;;ASH_COATED_OSMIUM;XIRECS;9988.0;4
282700;;;ASH_COATED_OSMIUM;XIRECS;10004.0;6
291600;;;ASH_COATED_OSMIUM;XIRECS;9988.0;3
294100;;;INTARIAN_PEPPER_ROOT;XIRECS;10086.0;3
295500;;;ASH_COATED_OSMIUM;XIRECS;10004.0;8
297000;;;ASH_COATED_OSMIUM;XIRECS;10003.0;9
297500;;;ASH_COATED_OSMIUM;XIRECS;10003.0;3
299700;;;ASH_COATED_OSMIUM;XIRECS;9986.0;2
300000;;;INTARIAN_PEPPER_ROOT;XIRECS;10047.0;7
301400;;;INTARIAN_PEPPER_ROOT;XIRECS;10038.0;7
301600;;;ASH_COATED_OSMIUM;XIRECS;9990.0;9
306000;;;INTARIAN_PEPPER_ROOT;XIRECS;10003.0;5
306200;;;ASH_COATED_OSMIUM;XIRECS;9986.0;6
306500;;;ASH_COATED_OSMIUM;XIRECS;10008.0;5
307600;;;ASH_COATED_OSMIUM;XIRECS;9990.0;5
310000;;;ASH_COATED_OSMIUM;XIRECS;10009.0;9
311100;;;ASH_COATED_OSMIUM;XIRECS;10007.0;6
311200;;;INTARIAN_PEPPER_ROOT;XIRECS;9958.0;3
311700;;;INTARIAN_PEPPER_ROOT;XIRECS;9966.0;6
313300;;;ASH_COATED_OSMIUM;XIRECS;9992.0;2
314400;;;INTARIAN_PEPPER_ROOT;XIRECS;9952.0;6
321100;;;ASH_COATED_OSMIUM;XIRECS;10012.0;6
323200;;;INTARIAN_PEPPER_ROOT;XIRECS;9890.0;5
323500;;;ASH_COATED_OSMIUM;XIRECS;9995.0;6
324800;;;ASH_COATED_OSMIUM;XIRECS;9993.0;2
325200;;;ASH_COATED_OSMIUM;XIRECS;10012.0;5
327400;;;INTARIAN_PEPPER_ROOT;XIRECS;9852.0;6
327600;;;INTARIAN_PEPPER_ROOT;XIRECS;9868.0;3
329000;;;ASH_COATED_OSMIUM;XIRECS;9996.0;9
330000;;;ASH_COATED_OSMIUM;XIRECS;10012.0;4
330800;;;ASH_COATED_OSMIUM;XIRECS;9994.0;2
331500;;;INTARIAN_PEPPER_ROOT;XIRECS;9825.0;3
331800;;;ASH_COATED_OSMIUM;XIRECS;10011.0;8
332800;;;ASH_COATED_OSMIUM;XIRECS;10008.0;5
334600;;;INTARIAN_PEPPER_ROOT;XIRECS;9820.0;3
334900;;;INTARIAN_PEPPER_ROOT;XIRECS;9804.0;3
335500;;;INTARIAN_PEPPER_ROOT;XIRECS;9814.0;3
335800;;;ASH_COATED_OSMIUM;XIRECS;9993.0;6
336200;;;ASH_COATED_OSMIUM;XIRECS;9993.0;6
336400;;;ASH_COATED_OSMIUM;XIRECS;10010.0;9
336700;;;INTARIAN_PEPPER_ROOT;XIRECS;9807.0;6
337000;;;ASH_COATED_OSMIUM;XIRECS;9993.0;4
337300;;;ASH_COATED_OSMIUM;XIRECS;9994.0;7
337600;;;INTARIAN_PEPPER_ROOT;XIRECS;9786.0;7
340900;;;ASH_COATED_OSMIUM;XIRECS;10011.0;2
341400;;;ASH_COATED_OSMIUM;XIRECS;9996.0;2
342400;;;ASH_COATED_OSMIUM;XIRECS;9996.0;5
344000;;;INTARIAN_PEPPER_ROOT;XIRECS;9749.0;3
344400;;;ASH_COATED_OSMIUM;XIRECS;9995.0;4
346000;;;ASH_COATED_OSMIUM;XIRECS;9995.0;3
346400;;;ASH_COATED_OSMIUM;XIRECS;10001.0;4
349600;;;ASH_COATED_OSMIUM;XIRECS;10011.0;4
350600;;;ASH_COATED_OSMIUM;XIRECS;10010.0;5
351100;;;INTARIAN_PEPPER_ROOT;XIRECS;9717.0;4
352000;;;ASH_COATED_OSMIUM;XIRECS;10008.0;5
352100;;;INTARIAN_PEPPER_ROOT;XIRECS;9697.0;7
352300;;;INTARIAN_PEPPER_ROOT;XIRECS;9707.0;8
352700;;;INTARIAN_PEPPER_ROOT;XIRECS;9708.0;6
353000;;;ASH_COATED_OSMIUM;XIRECS;9992.0;5
354200;;;INTARIAN_PEPPER_ROOT;XIRECS;9699.0;6
356700;;;ASH_COATED_OSMIUM;XIRECS;10010.0;9
357700;;;ASH_COATED_OSMIUM;XIRECS;9994.0;3
358200;;;INTARIAN_PEPPER_ROOT;XIRECS;9662.0;3
358400;;;INTARIAN_PEPPER_ROOT;XIRECS;9671.0;5
358600;;;ASH_COATED_OSMIUM;XIRECS;10010.0;3
360000;;;INTARIAN_PEPPER_ROOT;XIRECS;9663.0;7
361400;;;ASH_COATED_OSMIUM;XIRECS;9995.0;6
361600;;;INTARIAN_PEPPER_ROOT;XIRECS;9645.0;5
363400;;;ASH_COATED_OSMIUM;XIRECS;10012.0;2
365400;;;INTARIAN_PEPPER_ROOT;XIRECS;9624.0;7
365500;;;ASH_COATED_OSMIUM;XIRECS;9998.0;3
367500;;;INTARIAN_PEPPER_ROOT;XIRECS;9609.0;5
371100;;;INTARIAN_PEPPER_ROOT;XIRECS;9604.0;4
371400;;;INTARIAN_PEPPER_ROOT;XIRECS;9589.0;3
372300;;;INTARIAN_PEPPER_ROOT;XIRECS;9587.0;6
374800;;;INTARIAN_PEPPER_ROOT;XIRECS;9585.0;3
375500;;;ASH_COATED_OSMIUM;XIRECS;9998.0;4
375600;;;ASH_COATED_OSMIUM;XIRECS;10013.0;3
376700;;;INTARIAN_PEPPER_ROOT;XIRECS;9564.0;7
377600;;;ASH_COATED_OSMIUM;XIRECS;9993.0;4
380900;;;ASH_COATED_OSMIUM;XIRECS;9996.0;8
381000;;;INTARIAN_PEPPER_ROOT;XIRECS;9554.0;3
381200;;;ASH_COATED_OSMIUM;XIRECS;10015.0;2
383000;;;ASH_COATED_OSMIUM;XIRECS;10014.0;6
384200;;;ASH_COATED_OSMIUM;XIRECS;9996.0;4
389800;;;ASH_COATED_OSMIUM;XIRECS;10013.0;10
389900;;;ASH_COATED_OSMIUM;XIRECS;9995.0;7
390400;;;ASH_COATED_OSMIUM;XIRECS;9997.0;9
391300;;;ASH_COATED_OSMIUM;XIRECS;9997.0;4
392500;;;ASH_COATED_OSMIUM;XIRECS;10013.0;5
401000;;;INTARIAN_PEPPER_ROOT;XIRECS;9453.0;8
401700;;;ASH_COATED_OSMIUM;XIRECS;10012.0;9
402600;;;ASH_COATED_OSMIUM;XIRECS;9995.0;5
405400;;;ASH_COATED_OSMIUM;XIRECS;9995.0;2
407400;;;ASH_COATED_OSMIUM;XIRECS;10010.0;8
412800;;;ASH_COATED_OSMIUM;XIRECS;9990.0;4
414200;;;ASH_COATED_OSMIUM;XIRECS;10008.0;6
415400;;;INTARIAN_PEPPER_ROOT;XIRECS;9413.0;6
416000;;;ASH_COATED_OSMIUM;XIRECS;9990.0;6
416300;;;ASH_COATED_OSMIUM;XIRECS;9990.0;2
417300;;;INTARIAN_PEPPER_ROOT;XIRECS;9407.0;5
419200;;;INTARIAN_PEPPER_ROOT;XIRECS;9383.0;6
419400;;;INTARIAN_PEPPER_ROOT;XIRECS;9400.0;4
420500;;;INTARIAN_PEPPER_ROOT;XIRECS;9379.0;7
423500;;;INTARIAN_PEPPER_ROOT;XIRECS;9373.0;6
424900;;;ASH_COATED_OSMIUM;XIRECS;9992.0;6
425100;;;INTARIAN_PEPPER_ROOT;XIRECS;9383.0;7
425200;;;ASH_COATED_OSMIUM;XIRECS;10011.0;6
425800;;;ASH_COATED_OSMIUM;XIRECS;9996.0;7
427800;;;INTARIAN_PEPPER_ROOT;XIRECS;9362.0;7
430300;;;ASH_COATED_OSMIUM;XIRECS;10012.0;4
432100;;;INTARIAN_PEPPER_ROOT;XIRECS;9353.0;8
433000;;;ASH_COATED_OSMIUM;XIRECS;9996.0;6
433700;;;ASH_COATED_OSMIUM;XIRECS;9997.0;6
435600;;;ASH_COATED_OSMIUM;XIRECS;9993.0;3
436100;;;INTARIAN_PEPPER_ROOT;XIRECS;9351.0;5
437800;;;INTARIAN_PEPPER_ROOT;XIRECS;9337.0;3
439100;;;ASH_COATED_OSMIUM;XIRECS;10010.0;5
439800;;;ASH_COATED_OSMIUM;XIRECS;10007.0;7
440500;;;ASH_COATED_OSMIUM;XIRECS;10008.0;3
440900;;;ASH_COATED_OSMIUM;XIRECS;9993.0;2
441000;;;INTARIAN_PEPPER_ROOT;XIRECS;9330.0;4
441300;;;INTARIAN_PEPPER_ROOT;XIRECS;9332.0;5
442300;;;ASH_COATED_OSMIUM;XIRECS;10009.0;6
442700;;;ASH_COATED_OSMIUM;XIRECS;10009.0;6
443200;;;ASH_COATED_OSMIUM;XIRECS;10009.0;4
444200;;;ASH_COATED_OSMIUM;XIRECS;10011.0;10
445000;;;ASH_COATED_OSMIUM;XIRECS;10010.0;8
448000;;;INTARIAN_PEPPER_ROOT;XIRECS;9330.0;5
449100;;;ASH_COATED_OSMIUM;XIRECS;9996.0;8
451000;;;ASH_COATED_OSMIUM;XIRECS;9992.0;5
452000;;;ASH_COATED_OSMIUM;XIRECS;9991.0;5
452300;;;ASH_COATED_OSMIUM;XIRECS;10007.0;7
453000;;;INTARIAN_PEPPER_ROOT;XIRECS;9318.0;3
453400;;;ASH_COATED_OSMIUM;XIRECS;9991.0;6
453700;;;ASH_COATED_OSMIUM;XIRECS;10000.0;3
453800;;;INTARIAN_PEPPER_ROOT;XIRECS;9308.0;7
456200;;;ASH_COATED_OSMIUM;XIRECS;10006.0;4
456300;;;INTARIAN_PEPPER_ROOT;XIRECS;9302.0;6
457200;;;INTARIAN_PEPPER_ROOT;XIRECS;9301.0;6
457500;;;INTARIAN_PEPPER_ROOT;XIRECS;9315.0;4
458600;;;ASH_COATED_OSMIUM;XIRECS;10006.0;6
458900;;;INTARIAN_PEPPER_ROOT;XIRECS;9313.0;7
459800;;;INTARIAN_PEPPER_ROOT;XIRECS;9297.0;6
462100;;;INTARIAN_PEPPER_ROOT;XIRECS;9308.0;5
464100;;;ASH_COATED_OSMIUM;XIRECS;10007.0;6
464500;;;INTARIAN_PEPPER_ROOT;XIRECS;9306.0;3
465700;;;ASH_COATED_OSMIUM;XIRECS;10011.0;6
466000;;;INTARIAN_PEPPER_ROOT;XIRECS;9292.0;3
467500;;;INTARIAN_PEPPER_ROOT;XIRECS;9287.0;3
467800;;;ASH_COATED_OSMIUM;XIRECS;10000.0;2
467800;;;ASH_COATED_OSMIUM;XIRECS;10007.0;5
468100;;;ASH_COATED_OSMIUM;XIRECS;9991.0;8
469200;;;INTARIAN_PEPPER_ROOT;XIRECS;9286.0;6
471900;;;ASH_COATED_OSMIUM;XIRECS;10008.0;6
472400;;;ASH_COATED_OSMIUM;XIRECS;9992.0;3
473000;;;INTARIAN_PEPPER_ROOT;XIRECS;9294.0;4
473800;;;INTARIAN_PEPPER_ROOT;XIRECS;9282.0;5
474000;;;INTARIAN_PEPPER_ROOT;XIRECS;9293.0;5
476600;;;ASH_COATED_OSMIUM;XIRECS;10006.0;5
477200;;;ASH_COATED_OSMIUM;XIRECS;9989.0;6
477800;;;INTARIAN_PEPPER_ROOT;XIRECS;9293.0;5
478700;;;ASH_COATED_OSMIUM;XIRECS;9987.0;3
478800;;;ASH_COATED_OSMIUM;XIRECS;9990.0;6
479800;;;ASH_COATED_OSMIUM;XIRECS;9987.0;2
480500;;;INTARIAN_PEPPER_ROOT;XIRECS;9279.0;3
482300;;;INTARIAN_PEPPER_ROOT;XIRECS;9275.0;5
482800;;;ASH_COATED_OSMIUM;XIRECS;9985.0;5
482900;;;ASH_COATED_OSMIUM;XIRECS;9987.0;5
486200;;;INTARIAN_PEPPER_ROOT;XIRECS;9284.0;8
486700;;;INTARIAN_PEPPER_ROOT;XIRECS;9275.0;8
487400;;;ASH_COATED_OSMIUM;XIRECS;10001.0;3
487700;;;ASH_COATED_OSMIUM;XIRECS;9983.0;4
487900;;;ASH_COATED_OSMIUM;XIRECS;9985.0;5
489600;;;INTARIAN_PEPPER_ROOT;XIRECS;9271.0;3
489700;;;ASH_COATED_OSMIUM;XIRECS;10002.0;7
490500;;;INTARIAN_PEPPER_ROOT;XIRECS;9271.0;5
494000;;;INTARIAN_PEPPER_ROOT;XIRECS;9266.0;4
494500;;;ASH_COATED_OSMIUM;XIRECS;10003.0;3
496000;;;INTARIAN_PEPPER_ROOT;XIRECS;9269.0;4
498900;;;ASH_COATED_OSMIUM;XIRECS;9987.0;8
500000;;;INTARIAN_PEPPER_ROOT;XIRECS;9279.0;3
500200;;;ASH_COATED_OSMIUM;XIRECS;9987.0;4
501300;;;INTARIAN_PEPPER_ROOT;XIRECS;9279.0;7
502300;;;ASH_COATED_OSMIUM;XIRECS;9989.0;4
502900;;;ASH_COATED_OSMIUM;XIRECS;10005.0;2
503300;;;ASH_COATED_OSMIUM;XIRECS;10005.0;3
503500;;;INTARIAN_PEPPER_ROOT;XIRECS;9267.0;6
508000;;;INTARIAN_PEPPER_ROOT;XIRECS;9267.0;3
509900;;;INTARIAN_PEPPER_ROOT;XIRECS;9263.0;7
