timestamp;buyer;seller;symbol;currency;price;quantity
206600;;;ASH_COATED_OSMIUM;XIRECS;9993.0;7
207500;;;INTARIAN_PEPPER_ROOT;XIRECS;12198.0;3
208900;;;ASH_COATED_OSMIUM;XIRECS;9988.0;10
210000;;;ASH_COATED_OSMIUM;XIRECS;9987.0;4
212100;;;INTARIAN_PEPPER_ROOT;XIRECS;12200.0;4
212700;;;ASH_COATED_OSMIUM;XIRECS;9987.0;6
215000;;;INTARIAN_PEPPER_ROOT;XIRECS;12210.0;7
217000;;;INTARIAN_PEPPER_ROOT;XIRECS;12208.0;5
220600;;;INTARIAN_PEPPER_ROOT;XIRECS;12197.0;4
222900;;;ASH_COATED_OSMIUM;XIRECS;10011.0;2
224300;;;INTARIAN_PEPPER_ROOT;XIRECS;12208.0;3
224800;;;ASH_COATED_OSMIUM;XIRECS;10008.0;5
224900;;;ASH_COATED_OSMIUM;XIRECS;10008.0;7
225000;;;INTARIAN_PEPPER_ROOT;XIRECS;12194.0;7
226200;;;ASH_COATED_OSMIUM;XIRECS;9989.0;6
227600;;;ASH_COATED_OSMIUM;XIRECS;9990.0;5
228000;;;ASH_COATED_OSMIUM;XIRECS;9990.0;5
229200;;;ASH_COATED_OSMIUM;XIRECS;10001.0;2
229600;;;ASH_COATED_OSMIUM;XIRECS;10011.0;5
234600;;;INTARIAN_PEPPER_ROOT;XIRECS;12208.0;4
235600;;;ASH_COATED_OSMIUM;XIRECS;9989.0;8
236100;;;ASH_COATED_OSMIUM;XIRECS;9989.0;4
236500;;;ASH_COATED_OSMIUM;XIRECS;9989.0;2
236600;;;ASH_COATED_OSMIUM;XIRECS;9990.0;4
237000;;;ASH_COATED_OSMIUM;XIRECS;10005.0;5
237100;;;ASH_COATED_OSMIUM;XIRECS;9987.0;3
237500;;;INTARIAN_PEPPER_ROOT;XIRECS;12210.0;4
239700;;;INTARIAN_PEPPER_ROOT;XIRECS;12213.0;7
241700;;;ASH_COATED_OSMIUM;XIRECS;9988.0;7
242000;;;INTARIAN_PEPPER_ROOT;XIRECS;12217.0;7
242800;;;ASH_COATED_OSMIUM;XIRECS;10003.0;5
243200;;;ASH_COATED_OSMIUM;XIRECS;10003.0;6
243500;;;INTARIAN_PEPPER_ROOT;XIRECS;12217.0;4
243700;;;ASH_COATED_OSMIUM;XIRECS;10006.0;6
246200;;;ASH_COATED_OSMIUM;XIRECS;9986.0;9
247600;;;ASH_COATED_OSMIUM;XIRECS;9985.0;6
248700;;;INTARIAN_PEPPER_ROOT;XIRECS;12221.0;4
251700;;;ASH_COATED_OSMIUM;XIRECS;9985.0;4
252300;;;ASH_COATED_OSMIUM;XIRECS;10001.0;5
252400;;;ASH_COATED_OSMIUM;XIRECS;10004.0;7
258300;;;ASH_COATED_OSMIUM;XIRECS;10003.0;9
258400;;;ASH_COATED_OSMIUM;XIRECS;10004.0;4
259400;;;ASH_COATED_OSMIUM;XIRECS;9989.0;8
260100;;;INTARIAN_PEPPER_ROOT;XIRECS;12277.0;5
260500;;;ASH_COATED_OSMIUM;XIRECS;10008.0;7
260600;;;ASH_COATED_OSMIUM;XIRECS;10006.0;2
261300;;;ASH_COATED_OSMIUM;XIRECS;9988.0;2
264100;;;INTARIAN_PEPPER_ROOT;XIRECS;12274.0;7
265000;;;ASH_COATED_OSMIUM;XIRECS;9991.0;8
267000;;;ASH_COATED_OSMIUM;XIRECS;9993.0;9
267500;;;INTARIAN_PEPPER_ROOT;XIRECS;12288.0;3
268800;;;ASH_COATED_OSMIUM;XIRECS;10012.0;6
269400;;;ASH_COATED_OSMIUM;XIRECS;9993.0;4
270400;;;ASH_COATED_OSMIUM;XIRECS;10011.0;2
270700;;;INTARIAN_PEPPER_ROOT;XIRECS;12308.0;6
271100;;;INTARIAN_PEPPER_ROOT;XIRECS;12298.0;3
271800;;;ASH_COATED_OSMIUM;XIRECS;10011.0;5
272800;;;ASH_COATED_OSMIUM;XIRECS;10012.0;6
274100;;;INTARIAN_PEPPER_ROOT;XIRECS;12303.0;6
275600;;;ASH_COATED_OSMIUM;XIRECS;10011.0;4
280900;;;ASH_COATED_OSMIUM;XIRECS;9994.0;2
282500;;;ASH_COATED_OSMIUM;XIRECS;9994.0;4
282600;;;INTARIAN_PEPPER_ROOT;XIRECS;12316.0;6
282700;;;ASH_COATED_OSMIUM;XIRECS;10004.0;3
291400;;;ASH_COATED_OSMIUM;XIRECS;9994.0;3
295500;;;ASH_COATED_OSMIUM;XIRECS;10009.0;8
297000;;;ASH_COATED_OSMIUM;XIRECS;10010.0;9
297300;;;ASH_COATED_OSMIUM;XIRECS;10011.0;3
299500;;;ASH_COATED_OSMIUM;XIRECS;9993.0;2
300000;;;INTARIAN_PEPPER_ROOT;XIRECS;12243.0;7
301400;;;INTARIAN_PEPPER_ROOT;XIRECS;12236.0;7
301600;;;ASH_COATED_OSMIUM;XIRECS;9994.0;9
302800;;;ASH_COATED_OSMIUM;XIRECS;10003.0;2
306000;;;INTARIAN_PEPPER_ROOT;XIRECS;12259.0;5
306200;;;ASH_COATED_OSMIUM;XIRECS;9994.0;6
306500;;;ASH_COATED_OSMIUM;XIRECS;10010.0;5
307600;;;ASH_COATED_OSMIUM;XIRECS;9994.0;5
310000;;;ASH_COATED_OSMIUM;XIRECS;10008.0;9
310900;;;ASH_COATED_OSMIUM;XIRECS;10009.0;6
311200;;;INTARIAN_PEPPER_ROOT;XIRECS;12302.0;3
313100;;;ASH_COATED_OSMIUM;XIRECS;9995.0;2
313600;;;ASH_COATED_OSMIUM;XIRECS;10012.0;3
314400;;;INTARIAN_PEPPER_ROOT;XIRECS;12305.0;6
320900;;;ASH_COATED_OSMIUM;XIRECS;10016.0;6
323500;;;ASH_COATED_OSMIUM;XIRECS;9994.0;6
324600;;;ASH_COATED_OSMIUM;XIRECS;9993.0;2
325000;;;ASH_COATED_OSMIUM;XIRECS;10009.0;5
327400;;;INTARIAN_PEPPER_ROOT;XIRECS;12053.0;6
327600;;;INTARIAN_PEPPER_ROOT;XIRECS;12066.0;3
329000;;;ASH_COATED_OSMIUM;XIRECS;9993.0;9
330600;;;ASH_COATED_OSMIUM;XIRECS;9994.0;2
331500;;;INTARIAN_PEPPER_ROOT;XIRECS;12081.0;3
331800;;;ASH_COATED_OSMIUM;XIRECS;10011.0;8
332800;;;ASH_COATED_OSMIUM;XIRECS;10010.0;5
333200;;;INTARIAN_PEPPER_ROOT;XIRECS;12115.0;7
334400;;;INTARIAN_PEPPER_ROOT;XIRECS;12123.0;3
334700;;;INTARIAN_PEPPER_ROOT;XIRECS;12112.0;3
335300;;;INTARIAN_PEPPER_ROOT;XIRECS;12128.0;3
335400;;;INTARIAN_PEPPER_ROOT;XIRECS;12126.0;6
335800;;;ASH_COATED_OSMIUM;XIRECS;9994.0;6
336000;;;ASH_COATED_OSMIUM;XIRECS;9995.0;6
336400;;;ASH_COATED_OSMIUM;XIRECS;10012.0;9
336500;;;INTARIAN_PEPPER_ROOT;XIRECS;12130.0;6
336800;;;ASH_COATED_OSMIUM;XIRECS;9994.0;4
336800;;;INTARIAN_PEPPER_ROOT;XIRECS;12120.0;5
337200;;;ASH_COATED_OSMIUM;XIRECS;9993.0;6
337300;;;ASH_COATED_OSMIUM;XIRECS;9995.0;7
337400;;;INTARIAN_PEPPER_ROOT;XIRECS;12112.0;7
340700;;;ASH_COATED_OSMIUM;XIRECS;10009.0;2
341200;;;ASH_COATED_OSMIUM;XIRECS;9994.0;2
344000;;;INTARIAN_PEPPER_ROOT;XIRECS;11987.0;3
344200;;;ASH_COATED_OSMIUM;XIRECS;9996.0;4
345800;;;ASH_COATED_OSMIUM;XIRECS;9996.0;3
346200;;;ASH_COATED_OSMIUM;XIRECS;9995.0;4
349400;;;ASH_COATED_OSMIUM;XIRECS;10009.0;4
350400;;;ASH_COATED_OSMIUM;XIRECS;10008.0;5
350900;;;INTARIAN_PEPPER_ROOT;XIRECS;11841.0;4
351800;;;ASH_COATED_OSMIUM;XIRECS;10010.0;5
351900;;;INTARIAN_PEPPER_ROOT;XIRECS;11821.0;7
352300;;;INTARIAN_PEPPER_ROOT;XIRECS;11830.0;8
352500;;;INTARIAN_PEPPER_ROOT;XIRECS;11833.0;6
353000;;;ASH_COATED_OSMIUM;XIRECS;9993.0;5
354000;;;INTARIAN_PEPPER_ROOT;XIRECS;11837.0;6
356700;;;ASH_COATED_OSMIUM;XIRECS;10011.0;9
356800;;;INTARIAN_PEPPER_ROOT;XIRECS;11850.0;6
357500;;;ASH_COATED_OSMIUM;XIRECS;9996.0;3
358000;;;INTARIAN_PEPPER_ROOT;XIRECS;11865.0;3
358400;;;ASH_COATED_OSMIUM;XIRECS;10011.0;3
359300;;;ASH_COATED_OSMIUM;XIRECS;9995.0;4
360800;;;INTARIAN_PEPPER_ROOT;XIRECS;11905.0;5
361400;;;ASH_COATED_OSMIUM;XIRECS;9994.0;6
361600;;;INTARIAN_PEPPER_ROOT;XIRECS;11897.0;5
363200;;;ASH_COATED_OSMIUM;XIRECS;10010.0;2
365300;;;ASH_COATED_OSMIUM;XIRECS;9994.0;3
365400;;;INTARIAN_PEPPER_ROOT;XIRECS;11872.0;7
367300;;;INTARIAN_PEPPER_ROOT;XIRECS;11834.0;5
370900;;;INTARIAN_PEPPER_ROOT;XIRECS;11758.0;4
371200;;;INTARIAN_PEPPER_ROOT;XIRECS;11738.0;3
372300;;;INTARIAN_PEPPER_ROOT;XIRECS;11714.0;6
374600;;;INTARIAN_PEPPER_ROOT;XIRECS;11685.0;3
375300;;;ASH_COATED_OSMIUM;XIRECS;9995.0;4
375400;;;ASH_COATED_OSMIUM;XIRECS;10010.0;3
376700;;;INTARIAN_PEPPER_ROOT;XIRECS;11659.0;7
377400;;;ASH_COATED_OSMIUM;XIRECS;9994.0;4
380800;;;INTARIAN_PEPPER_ROOT;XIRECS;11696.0;3
380900;;;ASH_COATED_OSMIUM;XIRECS;9995.0;8
381000;;;ASH_COATED_OSMIUM;XIRECS;10010.0;2
383000;;;ASH_COATED_OSMIUM;XIRECS;10009.0;6
384000;;;ASH_COATED_OSMIUM;XIRECS;9990.0;4
389800;;;ASH_COATED_OSMIUM;XIRECS;10009.0;10
389900;;;ASH_COATED_OSMIUM;XIRECS;9990.0;7
390400;;;ASH_COATED_OSMIUM;XIRECS;9993.0;9
391100;;;ASH_COATED_OSMIUM;XIRECS;9992.0;4
392300;;;ASH_COATED_OSMIUM;XIRECS;10010.0;5
399100;;;INTARIAN_PEPPER_ROOT;XIRECS;11513.0;3
401000;;;INTARIAN_PEPPER_ROOT;XIRECS;11492.0;8
401700;;;ASH_COATED_OSMIUM;XIRECS;10012.0;9
402400;;;ASH_COATED_OSMIUM;XIRECS;9994.0;5
405200;;;ASH_COATED_OSMIUM;XIRECS;9992.0;2
407400;;;ASH_COATED_OSMIUM;XIRECS;10010.0;8
412600;;;ASH_COATED_OSMIUM;XIRECS;9992.0;4
414000;;;ASH_COATED_OSMIUM;XIRECS;10010.0;6
415200;;;INTARIAN_PEPPER_ROOT;XIRECS;11565.0;6
415800;;;ASH_COATED_OSMIUM;XIRECS;9994.0;6
416100;;;ASH_COATED_OSMIUM;XIRECS;9994.0;2
419000;;;INTARIAN_PEPPER_ROOT;XIRECS;11474.0;6
419200;;;INTARIAN_PEPPER_ROOT;XIRECS;11482.0;4
420300;;;INTARIAN_PEPPER_ROOT;XIRECS;11442.0;7
423300;;;INTARIAN_PEPPER_ROOT;XIRECS;11376.0;6
424700;;;ASH_COATED_OSMIUM;XIRECS;9990.0;6
424900;;;INTARIAN_PEPPER_ROOT;XIRECS;11366.0;7
425200;;;ASH_COATED_OSMIUM;XIRECS;10006.0;6
425800;;;ASH_COATED_OSMIUM;XIRECS;9990.0;7
427600;;;INTARIAN_PEPPER_ROOT;XIRECS;11340.0;7
430100;;;ASH_COATED_OSMIUM;XIRECS;10007.0;4
432100;;;INTARIAN_PEPPER_ROOT;XIRECS;11389.0;8
432800;;;ASH_COATED_OSMIUM;XIRECS;9991.0;6
433700;;;ASH_COATED_OSMIUM;XIRECS;9990.0;6
435400;;;ASH_COATED_OSMIUM;XIRECS;9989.0;3
436100;;;INTARIAN_PEPPER_ROOT;XIRECS;11447.0;5
437600;;;INTARIAN_PEPPER_ROOT;XIRECS;11441.0;3
439100;;;ASH_COATED_OSMIUM;XIRECS;10008.0;5
439800;;;ASH_COATED_OSMIUM;XIRECS;10011.0;7
440300;;;ASH_COATED_OSMIUM;XIRECS;10008.0;3
440700;;;ASH_COATED_OSMIUM;XIRECS;9991.0;2
440800;;;INTARIAN_PEPPER_ROOT;XIRECS;11420.0;4
442100;;;ASH_COATED_OSMIUM;XIRECS;10003.0;4
442700;;;ASH_COATED_OSMIUM;XIRECS;10010.0;6
443000;;;ASH_COATED_OSMIUM;XIRECS;10010.0;4
444200;;;ASH_COATED_OSMIUM;XIRECS;10010.0;10
445000;;;ASH_COATED_OSMIUM;XIRECS;10010.0;8
447800;;;INTARIAN_PEPPER_ROOT;XIRECS;11265.0;5
449100;;;ASH_COATED_OSMIUM;XIRECS;9995.0;8
450800;;;ASH_COATED_OSMIUM;XIRECS;10001.0;3
451800;;;ASH_COATED_OSMIUM;XIRECS;9996.0;5
452300;;;ASH_COATED_OSMIUM;XIRECS;10012.0;7
453000;;;INTARIAN_PEPPER_ROOT;XIRECS;11224.0;3
453400;;;ASH_COATED_OSMIUM;XIRECS;9998.0;6
453700;;;ASH_COATED_OSMIUM;XIRECS;10008.0;3
453800;;;INTARIAN_PEPPER_ROOT;XIRECS;11227.0;7
456000;;;ASH_COATED_OSMIUM;XIRECS;10015.0;4
456100;;;INTARIAN_PEPPER_ROOT;XIRECS;11259.0;6
457000;;;INTARIAN_PEPPER_ROOT;XIRECS;11277.0;6
457600;;;INTARIAN_PEPPER_ROOT;XIRECS;11303.0;3
458400;;;ASH_COATED_OSMIUM;XIRECS;10014.0;6
458700;;;INTARIAN_PEPPER_ROOT;XIRECS;11334.0;7
459600;;;INTARIAN_PEPPER_ROOT;XIRECS;11335.0;6
461900;;;INTARIAN_PEPPER_ROOT;XIRECS;11384.0;5
463900;;;ASH_COATED_OSMIUM;XIRECS;10013.0;6
464300;;;INTARIAN_PEPPER_ROOT;XIRECS;11398.0;3
465500;;;ASH_COATED_OSMIUM;XIRECS;10013.0;6
466000;;;INTARIAN_PEPPER_ROOT;XIRECS;11380.0;3
467300;;;INTARIAN_PEPPER_ROOT;XIRECS;11364.0;3
467800;;;ASH_COATED_OSMIUM;XIRECS;10007.0;2
467800;;;ASH_COATED_OSMIUM;XIRECS;10014.0;5
468100;;;ASH_COATED_OSMIUM;XIRECS;9995.0;8
469000;;;INTARIAN_PEPPER_ROOT;XIRECS;11338.0;6
471900;;;ASH_COATED_OSMIUM;XIRECS;10014.0;6
472200;;;ASH_COATED_OSMIUM;XIRECS;9997.0;3
473000;;;INTARIAN_PEPPER_ROOT;XIRECS;11282.0;4
473600;;;INTARIAN_PEPPER_ROOT;XIRECS;11265.0;5
474000;;;INTARIAN_PEPPER_ROOT;XIRECS;11271.0;5
476400;;;ASH_COATED_OSMIUM;XIRECS;10008.0;5
477200;;;ASH_COATED_OSMIUM;XIRECS;9991.0;6
477600;;;INTARIAN_PEPPER_ROOT;XIRECS;11273.0;5
478500;;;ASH_COATED_OSMIUM;XIRECS;9991.0;3
478600;;;ASH_COATED_OSMIUM;XIRECS;9991.0;6
479600;;;ASH_COATED_OSMIUM;XIRECS;9991.0;2
482100;;;INTARIAN_PEPPER_ROOT;XIRECS;11337.0;5
482600;;;ASH_COATED_OSMIUM;XIRECS;9989.0;5
482700;;;ASH_COATED_OSMIUM;XIRECS;9989.0;5
487200;;;ASH_COATED_OSMIUM;XIRECS;10008.0;3
487500;;;ASH_COATED_OSMIUM;XIRECS;9990.0;4
487700;;;ASH_COATED_OSMIUM;XIRECS;9990.0;5
489400;;;INTARIAN_PEPPER_ROOT;XIRECS;11459.0;3
489700;;;ASH_COATED_OSMIUM;XIRECS;10013.0;7
490300;;;INTARIAN_PEPPER_ROOT;XIRECS;11459.0;5
493800;;;INTARIAN_PEPPER_ROOT;XIRECS;11424.0;4
494300;;;ASH_COATED_OSMIUM;XIRECS;10010.0;3
495800;;;INTARIAN_PEPPER_ROOT;XIRECS;11391.0;4
498900;;;ASH_COATED_OSMIUM;XIRECS;9992.0;8
500000;;;ASH_COATED_OSMIUM;XIRECS;9990.0;4
500000;;;INTARIAN_PEPPER_ROOT;XIRECS;11345.0;3
501300;;;INTARIAN_PEPPER_ROOT;XIRECS;11341.0;7
502100;;;ASH_COATED_OSMIUM;XIRECS;9991.0;4
502700;;;ASH_COATED_OSMIUM;XIRECS;10007.0;2
503100;;;ASH_COATED_OSMIUM;XIRECS;9996.0;3
503300;;;INTARIAN_PEPPER_ROOT;XIRECS;11341.0;6
507800;;;INTARIAN_PEPPER_ROOT;XIRECS;11415.0;3
509700;;;INTARIAN_PEPPER_ROOT;XIRECS;11454.0;7
511000;;;ASH_COATED_OSMIUM;XIRECS;9997.0;4
511700;;;ASH_COATED_OSMIUM;XIRECS;10014.0;6
512500;;;ASH_COATED_OSMIUM;XIRECS;10014.0;4
